0.5022529000000316,0.749854399999998,0.6032349999999855,0.5968216999999612,0.7182648000000915,
0.6054115000000199,1.0497087999999637,0.7475610999999835,0.7474914999999954,0.9055010000000657,
0.710678699999971,1.5190922999998644,0.9152801999999797,0.8979944000000488,1.1314950999999023,
0.8187034999999949,2.400420499999939,1.0808082000001042,1.1023911999998086,1.2749482000000987,
0.9321753999999352,4.96543309999999,1.3197525999998685,1.334600199999838,1.699459800000126,
1.056113499999881,25.312797299999414,1.6374684999999858,1.621469599999948,1.8416860999998974,
1.1937695000000967,45.35703649999556,1.9904275999999803,1.9942609999998655,1.9868425999999304,
1.3562779999999084,47.805346599997485,2.5246877999996924,2.7017556999998096,2.590774999999784,
1.5636190000000956,48.63904460000259,3.949052900000097,4.166476499999872,3.3222403000004057,
1.8514742000000008,49.04232330000081,26.875353800003776,27.305043799998913,4.739251699999711,
2.312084299999729,49.28389750000618,45.50572650000772,45.49194999999435,7.700747900000266,
3.1245701000006623,49.44294350000647,44.827150900001,44.9959870999978,20.467336299998472,
5.03279450000009,49.55249369999714,35.27378560000521,39.93206980000115,39.608442100000964,
11.60857820000105,49.63448520000049,45.31583159999687,45.14534650000408,45.210657500002306,
30.751805300000907,49.69689500000096,46.6245783999958,46.81029800000463,46.80241979999519,
42.77855340000341,49.74503350000404,47.66744170000114,47.69226249999729,48.066286499993346,
46.139494700002,49.783267900000745,48.111336199996934,48.11579129999654,48.445641799995414,
47.46115669999796,49.814256200004756,48.61050179999813,48.55424670000609,48.53997540000263,
48.15729600000744,49.84042049999763,48.75841790000124,48.820043499999905,48.9546311999936,
48.58805339999647,49.861653599998526,48.99579949999824,49.02017110000185,49.086865599997886,
RunExperiment Complete
